id_election;id_brut_miom;code_departement;libelle_departement;code_canton;libelle_canton;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;blancs;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_blancs_inscrits;ratio_blancs_votants;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants
2008_muni_t2;97120_0009;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0009;508;210;298;;12;286;41.34;58.66;;;2.36;4.03;56.3;95.97
2008_muni_t2;97120_0010;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0010;513;214;299;;12;287;41.72;58.28;;;2.34;4.01;55.95;95.99
2008_muni_t2;97120_0011;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0011;648;223;425;;31;394;34.41;65.59;;;4.78;7.29;60.8;92.71
2008_muni_t2;97120_0012;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0012;647;263;384;;17;367;40.65;59.35;;;2.63;4.43;56.72;95.57
2008_muni_t2;97120_0013;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0013;454;181;273;;18;255;39.87;60.13;;;3.96;6.59;56.17;93.41
2008_muni_t2;97120_0014;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0014;612;226;386;;18;368;36.93;63.07;;;2.94;4.66;60.13;95.34
2008_muni_t2;97120_0015;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0015;481;166;315;;18;297;34.51;65.49;;;3.74;5.71;61.75;94.29
2008_muni_t2;97120_0016;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0016;567;239;328;;23;305;42.15;57.85;;;4.06;7.01;53.79;92.99
2008_muni_t2;97120_0017;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0017;609;242;367;;17;350;39.74;60.26;;;2.79;4.63;57.47;95.37
2008_muni_t2;97120_0018;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0018;854;303;551;;32;519;35.48;64.52;;;3.75;5.81;60.77;94.19
2008_muni_t2;97120_0019;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0019;586;220;366;;20;346;37.54;62.46;;;3.41;5.46;59.04;94.54
2008_muni_t2;97120_0020;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0020;773;280;493;;24;469;36.22;63.78;;;3.1;4.87;60.67;95.13
2008_muni_t2;97120_0021;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0021;574;242;332;;22;310;42.16;57.84;;;3.83;6.63;54.01;93.37
2008_muni_t2;97120_0022;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0022;630;245;385;;27;358;38.89;61.11;;;4.29;7.01;56.83;92.99
2008_muni_t2;97120_0023;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0023;539;198;341;;26;315;36.73;63.27;;;4.82;7.62;58.44;92.38
2008_muni_t2;97120_0024;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0024;463;173;290;;11;279;37.37;62.63;;;2.38;3.79;60.26;96.21
2008_muni_t2;97120_0025;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0025;583;189;394;;30;364;32.42;67.58;;;5.15;7.61;62.44;92.39
2008_muni_t2;97120_0026;ZA;Guadeloupe;;;97120;Pointe-À-Pitre;;;0026;528;190;338;;12;326;35.98;64.02;;;2.27;3.55;61.74;96.45
2008_muni_t2;97122_0001;ZA;Guadeloupe;;;97122;Port-Louis;;;0001;974;228;746;;17;729;23.41;76.59;;;1.75;2.28;74.85;97.72
2008_muni_t2;97122_0002;ZA;Guadeloupe;;;97122;Port-Louis;;;0002;754;142;612;;16;596;18.83;81.17;;;2.12;2.61;79.05;97.39
2008_muni_t2;97122_0003;ZA;Guadeloupe;;;97122;Port-Louis;;;0003;970;199;771;;17;754;20.52;79.48;;;1.75;2.2;77.73;97.8
2008_muni_t2;97122_0004;ZA;Guadeloupe;;;97122;Port-Louis;;;0004;947;178;769;;18;751;18.8;81.2;;;1.9;2.34;79.3;97.66
2008_muni_t2;97122_0005;ZA;Guadeloupe;;;97122;Port-Louis;;;0005;848;140;708;;17;691;16.51;83.49;;;2.0;2.4;81.49;97.6
2008_muni_t2;97122_0006;ZA;Guadeloupe;;;97122;Port-Louis;;;0006;474;120;354;;13;341;25.32;74.68;;;2.74;3.67;71.94;96.33
2008_muni_t2;97125_0001;ZA;Guadeloupe;;;97125;Saint-François;;;0001;830;176;654;;10;644;21.2;78.8;;;1.2;1.53;77.59;98.47
2008_muni_t2;97125_0002;ZA;Guadeloupe;;;97125;Saint-François;;;0002;809;180;629;;11;618;22.25;77.75;;;1.36;1.75;76.39;98.25
2008_muni_t2;97125_0003;ZA;Guadeloupe;;;97125;Saint-François;;;0003;1267;239;1028;;37;991;18.86;81.14;;;2.92;3.6;78.22;96.4
2008_muni_t2;97125_0004;ZA;Guadeloupe;;;97125;Saint-François;;;0004;1347;305;1042;;30;1012;22.64;77.36;;;2.23;2.88;75.13;97.12
2008_muni_t2;97125_0005;ZA;Guadeloupe;;;97125;Saint-François;;;0005;1107;178;929;;20;909;16.08;83.92;;;1.81;2.15;82.11;97.85
2008_muni_t2;97125_0006;ZA;Guadeloupe;;;97125;Saint-François;;;0006;1236;174;1062;;40;1022;14.08;85.92;;;3.24;3.77;82.69;96.23
2008_muni_t2;97125_0007;ZA;Guadeloupe;;;97125;Saint-François;;;0007;861;179;682;;19;663;20.79;79.21;;;2.21;2.79;77.0;97.21
2008_muni_t2;97125_0008;ZA;Guadeloupe;;;97125;Saint-François;;;0008;1008;206;802;;17;785;20.44;79.56;;;1.69;2.12;77.88;97.88
2008_muni_t2;97125_0009;ZA;Guadeloupe;;;97125;Saint-François;;;0009;1083;239;844;;25;819;22.07;77.93;;;2.31;2.96;75.62;97.04
2008_muni_t2;97128_0001;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0001;716;258;458;;13;445;36.03;63.97;;;1.82;2.84;62.15;97.16
2008_muni_t2;97128_0002;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0002;994;321;673;;28;645;32.29;67.71;;;2.82;4.16;64.89;95.84
2008_muni_t2;97128_0003;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0003;916;284;632;;34;598;31.0;69.0;;;3.71;5.38;65.28;94.62
2008_muni_t2;97128_0004;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0004;983;289;694;;45;649;29.4;70.6;;;4.58;6.48;66.02;93.52
2008_muni_t2;97128_0005;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0005;907;282;625;;14;611;31.09;68.91;;;1.54;2.24;67.36;97.76
2008_muni_t2;97128_0006;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0006;608;244;364;;13;351;40.13;59.87;;;2.14;3.57;57.73;96.43
2008_muni_t2;97128_0007;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0007;901;310;591;;18;573;34.41;65.59;;;2.0;3.05;63.6;96.95
2008_muni_t2;97128_0008;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0008;798;296;502;;24;478;37.09;62.91;;;3.01;4.78;59.9;95.22
2008_muni_t2;97128_0009;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0009;980;300;680;;40;640;30.61;69.39;;;4.08;5.88;65.31;94.12
2008_muni_t2;97128_0010;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0010;862;281;581;;32;549;32.6;67.4;;;3.71;5.51;63.69;94.49
2008_muni_t2;97128_0011;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0011;898;339;559;;19;540;37.75;62.25;;;2.12;3.4;60.13;96.6
2008_muni_t2;97128_0012;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0012;1157;411;746;;38;708;35.52;64.48;;;3.28;5.09;61.19;94.91
2008_muni_t2;97128_0013;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0013;813;221;592;;25;567;27.18;72.82;;;3.08;4.22;69.74;95.78
2008_muni_t2;97128_0014;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0014;703;176;527;;27;500;25.04;74.96;;;3.84;5.12;71.12;94.88
2008_muni_t2;97128_0015;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0015;706;208;498;;27;471;29.46;70.54;;;3.82;5.42;66.71;94.58
2008_muni_t2;97128_0016;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0016;765;179;586;;31;555;23.4;76.6;;;4.05;5.29;72.55;94.71
2008_muni_t2;97128_0017;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0017;806;288;518;;13;505;35.73;64.27;;;1.61;2.51;62.66;97.49
2008_muni_t2;97128_0018;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0018;833;265;568;;20;548;31.81;68.19;;;2.4;3.52;65.79;96.48
2008_muni_t2;97128_0019;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0019;465;140;325;;19;306;30.11;69.89;;;4.09;5.85;65.81;94.15
2008_muni_t2;97128_0020;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0020;664;140;524;;22;502;21.08;78.92;;;3.31;4.2;75.6;95.8
2008_muni_t2;97128_0021;ZA;Guadeloupe;;;97128;Sainte-Anne;;;0021;739;281;458;;16;442;38.02;61.98;;;2.17;3.49;59.81;96.51
2008_muni_t2;97129_0001;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0001;895;236;659;;34;625;26.37;73.63;;;3.8;5.16;69.83;94.84
2008_muni_t2;97129_0002;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0002;971;258;713;;29;684;26.57;73.43;;;2.99;4.07;70.44;95.93
2008_muni_t2;97129_0003;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0003;1066;355;711;;34;677;33.3;66.7;;;3.19;4.78;63.51;95.22
2008_muni_t2;97129_0004;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0004;1223;390;833;;40;793;31.89;68.11;;;3.27;4.8;64.84;95.2
2008_muni_t2;97129_0005;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0005;767;234;533;;30;503;30.51;69.49;;;3.91;5.63;65.58;94.37
2008_muni_t2;97129_0006;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0006;1199;376;823;;47;776;31.36;68.64;;;3.92;5.71;64.72;94.29
2008_muni_t2;97129_0007;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0007;1061;265;796;;57;739;24.98;75.02;;;5.37;7.16;69.65;92.84
2008_muni_t2;97129_0008;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0008;1240;365;875;;39;836;29.44;70.56;;;3.15;4.46;67.42;95.54
2008_muni_t2;97129_0009;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0009;1027;335;692;;40;652;32.62;67.38;;;3.89;5.78;63.49;94.22
2008_muni_t2;97129_0010;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0010;1332;446;886;;60;826;33.48;66.52;;;4.5;6.77;62.01;93.23
2008_muni_t2;97129_0011;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0011;846;227;619;;30;589;26.83;73.17;;;3.55;4.85;69.62;95.15
2008_muni_t2;97129_0012;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0012;765;202;563;;18;545;26.41;73.59;;;2.35;3.2;71.24;96.8
2008_muni_t2;97129_0013;ZA;Guadeloupe;;;97129;Sainte-Rose;;;0013;672;189;483;;40;443;28.12;71.88;;;5.95;8.28;65.92;91.72
2008_muni_t2;97132_0001;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0001;949;224;725;;27;698;23.6;76.4;;;2.85;3.72;73.55;96.28
2008_muni_t2;97132_0002;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0002;916;230;686;;28;658;25.11;74.89;;;3.06;4.08;71.83;95.92
2008_muni_t2;97132_0003;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0003;882;232;650;;30;620;26.3;73.7;;;3.4;4.62;70.29;95.38
2008_muni_t2;97132_0004;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0004;950;225;725;;31;694;23.68;76.32;;;3.26;4.28;73.05;95.72
2008_muni_t2;97132_0005;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0005;856;219;637;;36;601;25.58;74.42;;;4.21;5.65;70.21;94.35
2008_muni_t2;97132_0006;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0006;1005;289;716;;34;682;28.76;71.24;;;3.38;4.75;67.86;95.25
2008_muni_t2;97132_0007;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0007;470;123;347;;14;333;26.17;73.83;;;2.98;4.03;70.85;95.97
2008_muni_t2;97132_0008;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0008;384;125;259;;14;245;32.55;67.45;;;3.65;5.41;63.8;94.59
2008_muni_t2;97132_0009;ZA;Guadeloupe;;;97132;Trois-Rivières;;;0009;626;156;470;;19;451;24.92;75.08;;;3.04;4.04;72.04;95.96
2008_muni_t2;97134_0001;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0001;934;124;810;;42;768;13.28;86.72;;;4.5;5.19;82.23;94.81
2008_muni_t2;97134_0002;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0002;929;159;770;;47;723;17.12;82.88;;;5.06;6.1;77.83;93.9
2008_muni_t2;97134_0003;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0003;457;51;406;;9;397;11.16;88.84;;;1.97;2.22;86.87;97.78
2008_muni_t2;97134_0004;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0004;854;108;746;;31;715;12.65;87.35;;;3.63;4.16;83.72;95.84
2008_muni_t2;97134_0005;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0005;837;120;717;;30;687;14.34;85.66;;;3.58;4.18;82.08;95.82
2008_muni_t2;97134_0006;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0006;698;111;587;;16;571;15.9;84.1;;;2.29;2.73;81.81;97.27
2008_muni_t2;97134_0007;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0007;740;95;645;;28;617;12.84;87.16;;;3.78;4.34;83.38;95.66
2008_muni_t2;97134_0008;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0008;448;63;385;;16;369;14.06;85.94;;;3.57;4.16;82.37;95.84
2008_muni_t2;97134_0009;ZA;Guadeloupe;;;97134;Vieux-Habitants;;;0009;803;104;699;;29;670;12.95;87.05;;;3.61;4.15;83.44;95.85
2008_muni_t2;97205_0001;ZB;Martinique;;;97205;Case-Pilote;;;0001;1041;227;814;;32;782;21.81;78.19;;;3.07;3.93;75.12;96.07
2008_muni_t2;97205_0002;ZB;Martinique;;;97205;Case-Pilote;;;0002;538;109;429;;13;416;20.26;79.74;;;2.42;3.03;77.32;96.97
2008_muni_t2;97205_0003;ZB;Martinique;;;97205;Case-Pilote;;;0003;669;133;536;;20;516;19.88;80.12;;;2.99;3.73;77.13;96.27
2008_muni_t2;97205_0004;ZB;Martinique;;;97205;Case-Pilote;;;0004;747;228;519;;19;500;30.52;69.48;;;2.54;3.66;66.93;96.34
2008_muni_t2;97207_0001;ZB;Martinique;;;97207;Ducos;;;0001;682;244;438;;15;423;35.78;64.22;;;2.2;3.42;62.02;96.58
2008_muni_t2;97207_0002;ZB;Martinique;;;97207;Ducos;;;0002;1093;412;681;;34;647;37.69;62.31;;;3.11;4.99;59.19;95.01
2008_muni_t2;97207_0003;ZB;Martinique;;;97207;Ducos;;;0003;1188;498;690;;25;665;41.92;58.08;;;2.1;3.62;55.98;96.38
2008_muni_t2;97207_0004;ZB;Martinique;;;97207;Ducos;;;0004;616;176;440;;14;426;28.57;71.43;;;2.27;3.18;69.16;96.82
2008_muni_t2;97207_0005;ZB;Martinique;;;97207;Ducos;;;0005;1173;409;764;;40;724;34.87;65.13;;;3.41;5.24;61.72;94.76
2008_muni_t2;97207_0006;ZB;Martinique;;;97207;Ducos;;;0006;1052;427;625;;33;592;40.59;59.41;;;3.14;5.28;56.27;94.72
2008_muni_t2;97207_0007;ZB;Martinique;;;97207;Ducos;;;0007;1157;548;609;;30;579;47.36;52.64;;;2.59;4.93;50.04;95.07
2008_muni_t2;97207_0008;ZB;Martinique;;;97207;Ducos;;;0008;1112;440;672;;23;649;39.57;60.43;;;2.07;3.42;58.36;96.58
2008_muni_t2;97207_0009;ZB;Martinique;;;97207;Ducos;;;0009;937;365;572;;41;531;38.95;61.05;;;4.38;7.17;56.67;92.83
2008_muni_t2;97207_0010;ZB;Martinique;;;97207;Ducos;;;0010;963;320;643;;38;605;33.23;66.77;;;3.95;5.91;62.82;94.09
2008_muni_t2;97207_0011;ZB;Martinique;;;97207;Ducos;;;0011;859;304;555;;25;530;35.39;64.61;;;2.91;4.5;61.7;95.5
2008_muni_t2;97212_0001;ZB;Martinique;;;97212;Gros-Morne;;;0001;750;273;477;;32;445;36.4;63.6;;;4.27;6.71;59.33;93.29
2008_muni_t2;97212_0002;ZB;Martinique;;;97212;Gros-Morne;;;0002;862;299;563;;32;531;34.69;65.31;;;3.71;5.68;61.6;94.32
2008_muni_t2;97212_0003;ZB;Martinique;;;97212;Gros-Morne;;;0003;791;318;473;;25;448;40.2;59.8;;;3.16;5.29;56.64;94.71
2008_muni_t2;97212_0004;ZB;Martinique;;;97212;Gros-Morne;;;0004;710;326;384;;16;368;45.92;54.08;;;2.25;4.17;51.83;95.83
2008_muni_t2;97212_0005;ZB;Martinique;;;97212;Gros-Morne;;;0005;831;343;488;;23;465;41.28;58.72;;;2.77;4.71;55.96;95.29
2008_muni_t2;97212_0006;ZB;Martinique;;;97212;Gros-Morne;;;0006;813;309;504;;28;476;38.01;61.99;;;3.44;5.56;58.55;94.44
2008_muni_t2;97212_0007;ZB;Martinique;;;97212;Gros-Morne;;;0007;788;345;443;;21;422;43.78;56.22;;;2.66;4.74;53.55;95.26
2008_muni_t2;97212_0008;ZB;Martinique;;;97212;Gros-Morne;;;0008;792;352;440;;30;410;44.44;55.56;;;3.79;6.82;51.77;93.18
2008_muni_t2;97212_0009;ZB;Martinique;;;97212;Gros-Morne;;;0009;810;299;511;;19;492;36.91;63.09;;;2.35;3.72;60.74;96.28
2008_muni_t2;97212_0010;ZB;Martinique;;;97212;Gros-Morne;;;0010;849;302;547;;28;519;35.57;64.43;;;3.3;5.12;61.13;94.88
2008_muni_t2;97221_0001;ZB;Martinique;;;97221;Rivière-Salée;;;0001;1343;322;1021;;24;997;23.98;76.02;;;1.79;2.35;74.24;97.65
2008_muni_t2;97221_0002;ZB;Martinique;;;97221;Rivière-Salée;;;0002;788;208;580;;16;564;26.4;73.6;;;2.03;2.76;71.57;97.24
2008_muni_t2;97221_0003;ZB;Martinique;;;97221;Rivière-Salée;;;0003;1475;408;1067;;26;1041;27.66;72.34;;;1.76;2.44;70.58;97.56
2008_muni_t2;97221_0004;ZB;Martinique;;;97221;Rivière-Salée;;;0004;1504;398;1106;;38;1068;26.46;73.54;;;2.53;3.44;71.01;96.56
2008_muni_t2;97221_0005;ZB;Martinique;;;97221;Rivière-Salée;;;0005;1065;267;798;;13;785;25.07;74.93;;;1.22;1.63;73.71;98.37
2008_muni_t2;97221_0006;ZB;Martinique;;;97221;Rivière-Salée;;;0006;1173;299;874;;14;860;25.49;74.51;;;1.19;1.6;73.32;98.4
2008_muni_t2;97221_0007;ZB;Martinique;;;97221;Rivière-Salée;;;0007;1213;367;846;;18;828;30.26;69.74;;;1.48;2.13;68.26;97.87
2008_muni_t2;97223_0001;ZB;Martinique;;;97223;Saint-Esprit;;;0001;960;336;624;;14;610;35.0;65.0;;;1.46;2.24;63.54;97.76
2008_muni_t2;97223_0002;ZB;Martinique;;;97223;Saint-Esprit;;;0002;1046;362;684;;38;646;34.61;65.39;;;3.63;5.56;61.76;94.44
2008_muni_t2;97223_0003;ZB;Martinique;;;97223;Saint-Esprit;;;0003;1165;426;739;;28;711;36.57;63.43;;;2.4;3.79;61.03;96.21
2008_muni_t2;97223_0004;ZB;Martinique;;;97223;Saint-Esprit;;;0004;1023;309;714;;31;683;30.21;69.79;;;3.03;4.34;66.76;95.66
2008_muni_t2;97223_0005;ZB;Martinique;;;97223;Saint-Esprit;;;0005;1149;330;819;;35;784;28.72;71.28;;;3.05;4.27;68.23;95.73
2008_muni_t2;97223_0006;ZB;Martinique;;;97223;Saint-Esprit;;;0006;861;300;561;;17;544;34.84;65.16;;;1.97;3.03;63.18;96.97
2008_muni_t2;97223_0007;ZB;Martinique;;;97223;Saint-Esprit;;;0007;1023;328;695;;30;665;32.06;67.94;;;2.93;4.32;65.0;95.68
2008_muni_t2;97226_0001;ZB;Martinique;;;97226;Sainte-Anne;;;0001;486;98;388;;20;368;20.16;79.84;;;4.12;5.15;75.72;94.85
2008_muni_t2;97226_0002;ZB;Martinique;;;97226;Sainte-Anne;;;0002;658;103;555;;21;534;15.65;84.35;;;3.19;3.78;81.16;96.22
2008_muni_t2;97226_0003;ZB;Martinique;;;97226;Sainte-Anne;;;0003;693;139;554;;20;534;20.06;79.94;;;2.89;3.61;77.06;96.39
2008_muni_t2;97226_0004;ZB;Martinique;;;97226;Sainte-Anne;;;0004;655;132;523;;31;492;20.15;79.85;;;4.73;5.93;75.11;94.07
2008_muni_t2;97226_0005;ZB;Martinique;;;97226;Sainte-Anne;;;0005;747;100;647;;34;613;13.39;86.61;;;4.55;5.26;82.06;94.74
2008_muni_t2;97226_0006;ZB;Martinique;;;97226;Sainte-Anne;;;0006;686;126;560;;19;541;18.37;81.63;;;2.77;3.39;78.86;96.61
2008_muni_t2;97227_0001;ZB;Martinique;;;97227;Sainte-Luce;;;0001;808;133;675;;17;658;16.46;83.54;;;2.1;2.52;81.44;97.48
2008_muni_t2;97227_0002;ZB;Martinique;;;97227;Sainte-Luce;;;0002;895;247;648;;25;623;27.6;72.4;;;2.79;3.86;69.61;96.14
2008_muni_t2;97227_0003;ZB;Martinique;;;97227;Sainte-Luce;;;0003;538;71;467;;10;457;13.2;86.8;;;1.86;2.14;84.94;97.86
2008_muni_t2;97227_0004;ZB;Martinique;;;97227;Sainte-Luce;;;0004;612;98;514;;20;494;16.01;83.99;;;3.27;3.89;80.72;96.11
2008_muni_t2;97227_0005;ZB;Martinique;;;97227;Sainte-Luce;;;0005;1171;296;875;;31;844;25.28;74.72;;;2.65;3.54;72.08;96.46
2008_muni_t2;97227_0006;ZB;Martinique;;;97227;Sainte-Luce;;;0006;1062;203;859;;26;833;19.11;80.89;;;2.45;3.03;78.44;96.97
2008_muni_t2;97227_0007;ZB;Martinique;;;97227;Sainte-Luce;;;0007;818;135;683;;36;647;16.5;83.5;;;4.4;5.27;79.1;94.73
2008_muni_t2;97227_0008;ZB;Martinique;;;97227;Sainte-Luce;;;0008;696;133;563;;28;535;19.11;80.89;;;4.02;4.97;76.87;95.03
2008_muni_t2;97228_0001;ZB;Martinique;;;97228;Sainte-Marie;;;0001;1408;370;1038;;35;1003;26.28;73.72;;;2.49;3.37;71.24;96.63
2008_muni_t2;97228_0002;ZB;Martinique;;;97228;Sainte-Marie;;;0002;904;248;656;;19;637;27.43;72.57;;;2.1;2.9;70.46;97.1
2008_muni_t2;97228_0003;ZB;Martinique;;;97228;Sainte-Marie;;;0003;770;212;558;;16;542;27.53;72.47;;;2.08;2.87;70.39;97.13
2008_muni_t2;97228_0004;ZB;Martinique;;;97228;Sainte-Marie;;;0004;1150;324;826;;25;801;28.17;71.83;;;2.17;3.03;69.65;96.97
2008_muni_t2;97228_0005;ZB;Martinique;;;97228;Sainte-Marie;;;0005;1031;315;716;;28;688;30.55;69.45;;;2.72;3.91;66.73;96.09
2008_muni_t2;97228_0006;ZB;Martinique;;;97228;Sainte-Marie;;;0006;838;175;663;;10;653;20.88;79.12;;;1.19;1.51;77.92;98.49
2008_muni_t2;97228_0007;ZB;Martinique;;;97228;Sainte-Marie;;;0007;632;147;485;;6;479;23.26;76.74;;;0.95;1.24;75.79;98.76
2008_muni_t2;97228_0008;ZB;Martinique;;;97228;Sainte-Marie;;;0008;1077;277;800;;23;777;25.72;74.28;;;2.14;2.88;72.14;97.12
2008_muni_t2;97228_0009;ZB;Martinique;;;97228;Sainte-Marie;;;0009;729;190;539;;15;524;26.06;73.94;;;2.06;2.78;71.88;97.22
2008_muni_t2;97228_0010;ZB;Martinique;;;97228;Sainte-Marie;;;0010;1062;235;827;;17;810;22.13;77.87;;;1.6;2.06;76.27;97.94
2008_muni_t2;97228_0011;ZB;Martinique;;;97228;Sainte-Marie;;;0011;954;239;715;;11;704;25.05;74.95;;;1.15;1.54;73.79;98.46
2008_muni_t2;97228_0012;ZB;Martinique;;;97228;Sainte-Marie;;;0012;894;213;681;;15;666;23.83;76.17;;;1.68;2.2;74.5;97.8
2008_muni_t2;97228_0013;ZB;Martinique;;;97228;Sainte-Marie;;;0013;651;169;482;;16;466;25.96;74.04;;;2.46;3.32;71.58;96.68
2008_muni_t2;97228_0014;ZB;Martinique;;;97228;Sainte-Marie;;;0014;1150;329;821;;35;786;28.61;71.39;;;3.04;4.26;68.35;95.74
2008_muni_t2;97228_0015;ZB;Martinique;;;97228;Sainte-Marie;;;0015;1056;283;773;;25;748;26.8;73.2;;;2.37;3.23;70.83;96.77
2008_muni_t2;97228_0016;ZB;Martinique;;;97228;Sainte-Marie;;;0016;895;230;665;;13;652;25.7;74.3;;;1.45;1.95;72.85;98.05
2008_muni_t2;97228_0017;ZB;Martinique;;;97228;Sainte-Marie;;;0017;1315;349;966;;39;927;26.54;73.46;;;2.97;4.04;70.49;95.96
2008_muni_t2;97229_0001;ZB;Martinique;;;97229;Schoelcher;;;0001;778;353;425;;16;409;45.37;54.63;;;2.06;3.76;52.57;96.24
2008_muni_t2;97229_0002;ZB;Martinique;;;97229;Schoelcher;;;0002;730;283;447;;13;434;38.77;61.23;;;1.78;2.91;59.45;97.09
2008_muni_t2;97229_0003;ZB;Martinique;;;97229;Schoelcher;;;0003;627;268;359;;12;347;42.74;57.26;;;1.91;3.34;55.34;96.66
2008_muni_t2;97229_0004;ZB;Martinique;;;97229;Schoelcher;;;0004;765;346;419;;16;403;45.23;54.77;;;2.09;3.82;52.68;96.18
2008_muni_t2;97229_0005;ZB;Martinique;;;97229;Schoelcher;;;0005;699;312;387;;14;373;44.64;55.36;;;2.0;3.62;53.36;96.38
2008_muni_t2;97229_0006;ZB;Martinique;;;97229;Schoelcher;;;0006;604;258;346;;9;337;42.72;57.28;;;1.49;2.6;55.79;97.4
2008_muni_t2;97229_0007;ZB;Martinique;;;97229;Schoelcher;;;0007;562;228;334;;8;326;40.57;59.43;;;1.42;2.4;58.01;97.6
2008_muni_t2;97229_0008;ZB;Martinique;;;97229;Schoelcher;;;0008;743;314;429;;15;414;42.26;57.74;;;2.02;3.5;55.72;96.5
2008_muni_t2;97229_0009;ZB;Martinique;;;97229;Schoelcher;;;0009;957;411;546;;19;527;42.95;57.05;;;1.99;3.48;55.07;96.52
2008_muni_t2;97229_0010;ZB;Martinique;;;97229;Schoelcher;;;0010;972;413;559;;29;530;42.49;57.51;;;2.98;5.19;54.53;94.81
2008_muni_t2;97229_0011;ZB;Martinique;;;97229;Schoelcher;;;0011;643;302;341;;11;330;46.97;53.03;;;1.71;3.23;51.32;96.77
2008_muni_t2;97229_0012;ZB;Martinique;;;97229;Schoelcher;;;0012;730;286;444;;20;424;39.18;60.82;;;2.74;4.5;58.08;95.5
2008_muni_t2;97229_0013;ZB;Martinique;;;97229;Schoelcher;;;0013;774;291;483;;10;473;37.6;62.4;;;1.29;2.07;61.11;97.93
2008_muni_t2;97229_0014;ZB;Martinique;;;97229;Schoelcher;;;0014;1153;479;674;;31;643;41.54;58.46;;;2.69;4.6;55.77;95.4
